,S3AQ2A1,CHECK321,S3AQ51,S3AQ10D,S3AQ10GR
41062, ,, , , 
41063,17,2.0,17, , 
41064, ,, , , 
41065, ,, , , 
41066,19,2.0,19, , 
41067, ,, , , 
41068, ,, , , 
41069, ,, , , 
41070, ,, , , 
41071, ,, , , 
41072,23,1.0,23,30,30
41073, ,, , , 
41074,18,2.0,18, , 
41075,21,2.0,21, , 
41076,18,1.0, ,63,64
41077,10,2.0,18, , 
41078, ,, , , 
41079, ,, , , 
41080, ,, , , 
41081,14,2.0,14, , 
41082, ,, , , 
41083, ,, , , 
41084, ,, , , 
41085, ,, , , 
41086, ,, , , 
41087, ,, , , 
41088, ,, , , 
41089, ,, , , 
41090,15,2.0,21, , 
41091,18,1.0,25, , 
41092, ,, , , 
41093,13,2.0,17, , 
41094,16,1.0,20, , 
41095, ,, , , 
41096, ,, , , 
41097, ,, , , 
41098,99,2.0, , , 
41099,11,2.0,18, , 
41100, ,, , , 
41101, ,, , , 
41102,27,2.0,27, , 
41103, ,, , , 
41104,13,2.0,13, , 
41105, ,, , , 
41106, ,, , , 
41107,14,1.0,14, , 
41108,14,1.0,16,22,23
41109, ,, , , 
41110,14,1.0,17,17,18
41111, ,, , , 
41112, ,, , , 
41113, ,, , , 
41114, ,, , , 
41115,17,1.0,17,21,21
41116, ,, , , 
41117, ,, , , 
41118, ,, , , 
41119,18,1.0, , , 
41120, ,, , , 
41121, ,, , , 
41122, ,, , , 
41123, ,, , , 
41124, ,, , , 
41125, ,, , , 
41126,19,1.0,20, , 
41127, ,, , , 
41128,16,2.0,22, , 
41129, ,, , , 
41130, ,, , , 
41131, ,, , , 
41132, ,, , , 
41133, ,, , , 
41134, ,, , , 
41135, ,, , , 
41136, ,, , , 
41137, ,, , , 
41138,40,1.0, , , 
41139, ,, , , 
41140, ,, , , 
41141, ,, , , 
41142, ,, , , 
41143, ,, , , 
41144, ,, , , 
41145,15,1.0,17, , 
41146, ,, , , 
41147,15,1.0,23,25,29
41148, ,, , , 
41149, ,, , , 
41150, ,, , , 
41151, ,, , , 
41152, ,, , , 
41153, ,, , , 
41154,20,1.0,23,55,63
41155,40,2.0,40, , 
41156, ,, , , 
41157, ,, , , 
41158, ,, , , 
41159, ,, , , 
41160,12,1.0,13,50,55
41161, ,, , , 
41162, ,, , , 
41163,16,2.0,20, , 
41164, ,, , , 
41165,19,2.0,21, , 
41166, ,, , , 
41167,22,2.0,23, , 
41168, ,, , , 
41169,16,2.0,16,16,27
41170,12,1.0,34, , 
41171, ,, , , 
41172,20,2.0, , , 
41173,16,1.0,19,24,25
41174, ,, , , 
41175,18,1.0,18, , 
41176, ,, , , 
41177, ,, , , 
41178, ,, , , 
41179, ,, , , 
41180, ,, , , 
41181, ,, , , 
41182, ,, , , 
41183,21,1.0,21,21,22
41184, ,, , , 
41185, ,, , , 
41186,17,2.0,22, , 
41187, ,, , , 
41188, ,, , , 
41189, ,, , , 
41190, ,, , , 
41191, ,, , , 
41192,21,1.0,22,37,38
41193, ,, , , 
41194, ,, , , 
41195, ,, , , 
41196,12,1.0,13,12,12
41197, ,, , , 
41198, ,, , , 
41199,16,2.0,16,17,18
41200,15,2.0,21,35,35
41201,14,2.0,16,18,18
41202, ,, , , 
41203,16,1.0,18, , 
41204,17,1.0,19,34,35
41205, ,, , , 
41206,10,1.0,15, , 
41207,17,2.0,20, , 
41208, ,, , , 
41209,16,2.0,16, , 
41210,20,1.0,20, , 
41211,18,2.0,18, , 
41212, ,, , , 
41213, ,, , , 
41214, ,, , , 
41215, ,, , , 
41216,16,2.0, , , 
41217, ,, , , 
41218,21,2.0,35, , 
41219, ,, , , 
41220,15,1.0,20,60,60
41221, ,, , , 
41222, ,, , , 
41223,12,1.0, , , 
41224, ,, , , 
41225, ,, , , 
41226, ,, , , 
41227, ,, , , 
41228, ,, , , 
41229, ,, , , 
41230, ,, , , 
41231, ,, , , 
41232, ,, , , 
41233,12,2.0,18, , 
41234, ,, , , 
41235, ,, , , 
41236, ,, , , 
41237, ,, , , 
41238,12,2.0,13, , 
41239,25,1.0, , , 
41240, ,, , , 
41241, ,, , , 
41242,18,2.0,18, , 
41243, ,, , , 
41244,8,1.0,8, , 
41245, ,, , , 
41246,16,1.0,18, , 
41247,16,2.0,16, , 
41248, ,, , , 
41249, ,, , , 
41250, ,, , , 
41251,13,2.0,18, , 
41252, ,, , , 
41253,17,1.0, , , 
41254, ,, , , 
41255,16,2.0,21, , 
41256,15,1.0,17,21,21
41257,20,1.0, , , 
41258,16,1.0, , , 
41259, ,, , , 
41260, ,, , , 
41261, ,, , , 
41262,15,1.0,18, , 
41263, ,, , , 
41264,15,2.0,17,21,50
41265, ,, , , 
41266, ,, , , 
41267, ,, , , 
41268, ,, , , 
41269, ,, , , 
41270, ,, , , 
41271,9,2.0,14, , 
41272, ,, , , 
41273, ,, , , 
41274,16,2.0,16, , 
41275, ,, , , 
41276, ,, , , 
41277, ,, , , 
41278,14,2.0,16, , 
41279, ,, , , 
41280, ,, , , 
41281, ,, , , 
41282,20,2.0,22,22,22
41283, ,, , , 
41284,20,1.0, , , 
41285,8,2.0,15, , 
41286, ,, , , 
41287, ,, , , 
41288, ,, , , 
41289,15,1.0,18,22,22
41290,15,1.0,33, , 
41291, ,, , , 
41292,15,1.0,15,18,18
41293, ,, , , 
41294,15,2.0,15,19,22
41295,20,2.0,25, , 
41296,16,2.0,16, , 
41297, ,, , , 
41298, ,, , , 
41299, ,, , , 
41300, ,, , , 
41301, ,, , , 
41302, ,, , , 
41303, ,, , , 
41304, ,, , , 
41305, ,, , , 
41306,19,1.0,24, , 
41307, ,, , , 
41308,22,2.0,28, , 
41309, ,, , , 
41310, ,, , , 
41311, ,, , , 
41312, ,, , , 
41313,18,2.0, , , 
41314, ,, , , 
41315, ,, , , 
41316, ,, , , 
41317, ,, , , 
41318, ,, , , 
41319, ,, , , 
41320, ,, , , 
41321, ,, , , 
41322,10,2.0,10, , 
41323, ,, , , 
41324, ,, , , 
41325, ,, , , 
41326,14,2.0,15,99,99
41327,15,2.0,16, , 
41328,14,1.0,18,15,15
41329, ,, , , 
41330,13,2.0,14, , 
41331, ,, , , 
41332, ,, , , 
41333, ,, , , 
41334,22,2.0,22, , 
41335,18,2.0,18, , 
41336, ,, , , 
41337,26,2.0,26, , 
41338,20,2.0,22, , 
41339,18,2.0, , , 
41340, ,, , , 
41341,18,1.0,20,20,20
41342,25,1.0,25,44,45
41343,17,2.0,17, , 
41344, ,, , , 
41345, ,, , , 
41346, ,, , , 
41347,13,1.0,15, , 
41348,23,2.0, , , 
41349, ,, , , 
41350,17,1.0,17, , 
41351, ,, , , 
41352, ,, , , 
41353,19,2.0,19,28,40
41354, ,, , , 
41355,12,1.0,18,25,25
41356,17,1.0,17, , 
41357, ,, , , 
41358, ,, , , 
41359, ,, , , 
41360, ,, , , 
41361,16,1.0,16,22,22
41362,21,2.0,21, , 
41363,18,1.0,25,35,36
41364,26,1.0,26,35,36
41365, ,, , , 
41366, ,, , , 
41367, ,, , , 
41368, ,, , , 
41369, ,, , , 
41370, ,, , , 
41371, ,, , , 
41372, ,, , , 
41373,19,1.0,19, , 
41374,7,2.0,7, , 
41375, ,, , , 
41376,15,1.0, , , 
41377,12,1.0,16, , 
41378,18,1.0,19,19,19
41379,13,1.0,19,31,31
41380,13,2.0,13, , 
41381, ,, , , 
41382,14,1.0,14,40,40
41383, ,, , , 
41384,14,2.0,15, , 
41385, ,, , , 
41386, ,, , , 
41387, ,, , , 
41388, ,, , , 
41389, ,, , , 
41390,20,2.0,21, , 
41391, ,, , , 
41392,17,2.0,17, , 
41393,18,1.0,22,28,29
41394,16,2.0,20, , 
41395,25,1.0,30, , 
41396, ,, , , 
41397,16,2.0, , , 
41398,15,2.0,18,35,45
41399, ,, , , 
41400,17,1.0,19,19,19
41401, ,, , , 
41402, ,, , , 
41403,17,1.0,18, , 
41404,11,1.0,11,99,99
41405, ,, , , 
41406,23,2.0,30, , 
41407, ,, , , 
41408,20,2.0,25, , 
41409, ,, , , 
41410, ,, , , 
41411,9,2.0,17, , 
41412,17,1.0,18, , 
41413, ,, , , 
41414, ,, , , 
41415, ,, , , 
41416,16,1.0,20, , 
41417,18,1.0, ,27,27
41418,12,1.0,16, , 
41419,15,2.0,15,35,35
41420, ,, , , 
41421,16,1.0,16, , 
41422,16,2.0,16, , 
41423,18,2.0,20, , 
41424,19,2.0,22, , 
41425,14,1.0,16,37,45
41426,40,2.0,45, , 
41427, ,, , , 
41428, ,, , , 
41429,14,1.0, , , 
41430,16,1.0,16,40,41
41431, ,, , , 
41432, ,, , , 
41433, ,, , , 
41434, ,, , , 
41435, ,, , , 
41436, ,, , , 
41437, ,, , , 
41438, ,, , , 
41439,16,1.0,20,21,22
41440, ,, , , 
41441,16,1.0,16,16,43
41442, ,, , , 
41443,17,2.0,19, , 
41444, ,, , , 
41445, ,, , , 
41446, ,, , , 
41447,16,2.0,18, , 
41448, ,, , , 
41449, ,, , , 
41450, ,, , , 
41451, ,, , , 
41452, ,, , , 
41453, ,, , , 
41454, ,, , , 
41455, ,, , , 
41456, ,, , , 
41457, ,, , , 
41458, ,, , , 
41459, ,, , , 
41460, ,, , , 
41461, ,, , , 
41462, ,, , , 
41463, ,, , , 
41464, ,, , , 
41465,16,2.0,22, , 
41466, ,, , , 
41467, ,, , , 
41468,12,1.0,18, , 
41469, ,, , , 
41470,15,1.0,19,46,47
41471, ,, , , 
41472, ,, , , 
41473, ,, , , 
41474,17,1.0,19, , 
41475,24,1.0,24,24,24
41476, ,, , , 
41477, ,, , , 
41478,19,2.0,19, , 
41479,15,1.0,15,25,25
41480,12,1.0,21, , 
41481, ,, , , 
41482, ,, , , 
41483, ,, , , 
41484, ,, , , 
41485, ,, , , 
41486,20,2.0,23, , 
41487, ,, , , 
41488,15,2.0,15,27,27
41489, ,, , , 
41490, ,, , , 
41491, ,, , , 
41492, ,, , , 
41493, ,, , , 
41494,14,1.0,17,39,39
41495, ,, , , 
41496,13,1.0,16, , 
41497,12,1.0,12,28,29
41498,16,2.0,17,17,17
41499,8,2.0, , , 
41500,17,1.0,21, , 
41501, ,, , , 
41502,18,1.0,18, , 
41503, ,, , , 
41504, ,, , , 
41505, ,, , , 
41506, ,, , , 
41507, ,, , , 
41508,14,2.0,14, , 
41509, ,, , , 
41510, ,, , , 
41511, ,, , , 
41512,11,2.0,15,40,40
41513,17,2.0,17, , 
41514,11,2.0,17,17,17
41515, ,, , , 
41516, ,, , , 
41517, ,, , , 
41518,15,1.0,19,46,47
41519,16,1.0,24,30,30
41520, ,, , , 
41521, ,, , , 
41522,16,1.0,16, , 
41523,15,1.0,15, , 
41524, ,, , , 
41525, ,, , , 
41526, ,, , , 
41527,18,2.0, , , 
41528, ,, , , 
41529, ,, , , 
41530, ,, , , 
41531, ,, , , 
41532,11,2.0,12,15,38
41533,13,2.0,13, , 
41534, ,, , , 
41535, ,, , , 
41536, ,, , , 
41537, ,, , , 
41538, ,, , , 
41539,17,1.0,18, , 
41540, ,, , , 
41541,20,1.0,20, , 
41542, ,, , , 
41543, ,, , , 
41544, ,, , , 
41545, ,, , , 
41546, ,, , , 
41547, ,, , , 
41548, ,, , , 
41549,8,2.0,8, , 
41550,16,1.0,16, , 
41551, ,, , , 
41552, ,, , , 
41553, ,, , , 
41554, ,, , , 
41555, ,, , , 
41556,20,1.0,20, , 
41557, ,, , , 
41558, ,, , , 
41559, ,, , , 
41560, ,, , , 
41561, ,, , , 
41562,15,1.0,15, , 
41563,21,1.0,21, , 
41564, ,, , , 
41565,16,2.0,17, , 
41566,17,1.0,17,41,42
41567, ,, , , 
41568, ,, , , 
41569,20,1.0,23, , 
41570, ,, , , 
41571, ,, , , 
41572,17,1.0,17,49,50
41573, ,, , , 
41574,16,1.0,21,39,40
41575, ,, , , 
41576,19,2.0,19, , 
41577, ,, , , 
41578, ,, , , 
41579, ,, , , 
41580, ,, , , 
41581, ,, , , 
41582, ,, , , 
41583, ,, , , 
41584, ,, , , 
41585, ,, , , 
41586, ,, , , 
41587,15,1.0,15, , 
41588, ,, , , 
41589, ,, , , 
41590, ,, , , 
41591, ,, , , 
41592, ,, , , 
41593,21,1.0,21,24,25
41594,12,1.0, , , 
41595,18,1.0,35,32,39
41596, ,, , , 
41597,19,1.0, , , 
41598, ,, , , 
41599,16,1.0,16,40,40
41600, ,, , , 
41601,18,1.0,19,30,31
41602, ,, , , 
41603, ,, , , 
41604, ,, , , 
41605, ,, , , 
41606, ,, , , 
41607,13,2.0,14,25,25
41608, ,, , , 
41609, ,, , , 
41610,13,2.0,17, , 
41611, ,, , , 
41612, ,, , , 
41613,19,2.0,20, , 
41614, ,, , , 
41615, ,, , , 
41616, ,, , , 
41617, ,, , , 
41618, ,, , , 
41619,23,1.0,30, , 
41620, ,, , , 
41621, ,, , , 
41622, ,, , , 
41623,18,1.0,18, , 
41624,50,1.0,59, , 
41625, ,, , , 
41626, ,, , , 
41627, ,, , , 
41628, ,, , , 
41629,29,2.0,30,55,55
41630, ,, , , 
41631,18,1.0, , , 
41632, ,, , , 
41633, ,, , , 
41634,19,1.0,22, , 
41635,13,2.0,22, , 
41636,18,1.0,99, , 
41637,8,1.0,20,21,21
41638, ,, , , 
41639, ,, , , 
41640, ,, , , 
41641,15,1.0,99, , 
41642,12,1.0,99,45,46
41643,16,2.0,16, , 
41644,18,1.0, , , 
41645,13,2.0,15, , 
41646, ,, , , 
41647, ,, , , 
41648,19,2.0, , , 
41649, ,, , , 
41650, ,, , , 
41651,17,1.0,19, , 
41652, ,, , , 
41653,12,1.0,18, , 
41654, ,, , , 
41655,15,1.0,15,20,20
41656, ,, , , 
41657, ,, , , 
41658, ,, , , 
41659,13,2.0,16, , 
41660, ,, , , 
41661, ,, , , 
41662, ,, , , 
41663, ,, , , 
41664, ,, , , 
41665, ,, , , 
41666, ,, , , 
41667, ,, , , 
41668,21,1.0,21, , 
41669, ,, , , 
41670,15,1.0,18,27,28
41671, ,, , , 
41672, ,, , , 
41673, ,, , , 
41674,16,2.0,16,99,35
41675,11,1.0,11,15,19
41676, ,, , , 
41677, ,, , , 
41678, ,, , , 
41679,24,1.0, , , 
41680, ,, , , 
41681, ,, , , 
41682, ,, , , 
41683,14,1.0,17, , 
41684,16,1.0,24,24,24
41685, ,, , , 
41686, ,, , , 
41687, ,, , , 
41688, ,, , , 
41689,18,1.0,18, , 
41690,35,2.0, , , 
41691, ,, , , 
41692,20,2.0,20, , 
41693, ,, , , 
41694,13,2.0,14, , 
41695, ,, , , 
41696, ,, , , 
41697, ,, , , 
41698,21,2.0,22, , 
41699,13,2.0,15, , 
41700, ,, , , 
41701, ,, , , 
41702, ,, , , 
41703,13,1.0,25, , 
41704,15,1.0,15, , 
41705, ,, , , 
41706, ,, , , 
41707, ,, , , 
41708, ,, , , 
41709, ,, , , 
41710, ,, , , 
41711, ,, , , 
41712, ,, , , 
41713,18,1.0,18,49,50
41714, ,, , , 
41715, ,, , , 
41716, ,, , , 
41717, ,, , , 
41718,99,2.0,99, , 
41719,15,2.0,21, , 
41720, ,, , , 
41721, ,, , , 
41722, ,, , , 
41723,16,2.0,16, , 
41724, ,, , , 
41725, ,, , , 
41726,17,1.0,19, , 
41727, ,, , , 
41728, ,, , , 
41729,13,1.0,21,30,31
41730, ,, , , 
41731,13,1.0,23, , 
41732, ,, , , 
41733, ,, , , 
41734, ,, , , 
41735, ,, , , 
41736, ,, , , 
41737, ,, , , 
41738,17,2.0,17, , 
41739, ,, , , 
41740, ,, , , 
41741, ,, , , 
41742, ,, , , 
41743, ,, , , 
41744, ,, , , 
41745, ,, , , 
41746, ,, , , 
41747, ,, , , 
41748,18,2.0, , , 
41749, ,, , , 
41750,11,2.0,25, , 
41751, ,, , , 
41752, ,, , , 
41753, ,, , , 
41754, ,, , , 
41755, ,, , , 
41756, ,, , , 
41757, ,, , , 
41758, ,, , , 
41759, ,, , , 
41760, ,, , , 
41761,14,1.0,14,16,16
41762, ,, , , 
41763,16,1.0, , , 
41764, ,, , , 
41765, ,, , , 
41766, ,, , , 
41767, ,, , , 
41768, ,, , , 
41769, ,, , , 
41770,14,2.0, , , 
41771, ,, , , 
41772,14,2.0,25, , 
41773, ,, , , 
41774, ,, , , 
41775, ,, , , 
41776, ,, , , 
41777,14,2.0, , , 
41778,16,1.0,22, , 
41779, ,, , , 
41780, ,, , , 
41781,14,2.0,14, , 
41782, ,, , , 
41783, ,, , , 
41784,21,1.0,39, , 
41785,19,1.0, , , 
41786, ,, , , 
41787, ,, , , 
41788, ,, , , 
41789, ,, , , 
41790,10,2.0,24, , 
41791,21,2.0,21, , 
41792,20,1.0,20, , 
41793, ,, , , 
41794,17,1.0,17, , 
41795,16,2.0,16,18,20
41796, ,, , , 
41797, ,, , , 
41798, ,, , , 
41799, ,, , , 
41800, ,, , , 
41801, ,, , , 
41802,6,2.0,15,14,28
41803, ,, , , 
41804,18,1.0,18,30,31
41805, ,, , , 
41806, ,, , , 
41807, ,, , , 
41808, ,, , , 
41809, ,, , , 
41810, ,, , , 
41811, ,, , , 
41812,35,1.0, , , 
41813,16,2.0,16, , 
41814,15,2.0,22, , 
41815, ,, , , 
41816,18,2.0,21, , 
41817, ,, , , 
41818,20,1.0,25, , 
41819, ,, , , 
41820,23,1.0, , , 
41821, ,, , , 
41822, ,, , , 
41823, ,, , , 
41824,20,2.0,20, , 
41825,18,9.0,99, , 
41826,18,2.0,99, , 
41827, ,, , , 
41828,20,2.0,20, , 
41829, ,, , , 
41830,16,1.0,16, , 
41831,17,1.0,17,18,19
41832,18,2.0,21, , 
41833, ,, , , 
41834,13,2.0,18, , 
41835,14,1.0,17,23,24
41836, ,, , , 
41837, ,, , , 
41838,16,1.0,16, , 
41839, ,, , , 
41840, ,, , , 
41841,23,2.0,23, , 
41842, ,, , , 
41843,14,1.0,16, , 
41844, ,, , , 
41845, ,, , , 
41846, ,, , , 
41847, ,, , , 
41848, ,, , , 
41849, ,, , , 
41850,14,2.0,14, , 
41851,16,2.0,16, , 
41852, ,, , , 
41853, ,, , , 
41854, ,, , , 
41855, ,, , , 
41856, ,, , , 
41857, ,, , , 
41858,16,2.0,48, , 
41859,17,2.0, , , 
41860, ,, , , 
41861,20,1.0, ,23,24
41862,28,2.0,28, , 
41863, ,, , , 
41864,17,1.0,25,32,33
41865,21,2.0, , , 
41866, ,, , , 
41867, ,, , , 
41868, ,, , , 
41869,19,1.0,19, , 
41870,18,1.0, , , 
41871,18,2.0,20, , 
41872, ,, , , 
41873, ,, , , 
41874, ,, , , 
41875, ,, , , 
41876, ,, , , 
41877, ,, , , 
41878,19,1.0,32, , 
41879, ,, , , 
41880,14,2.0,17, , 
41881, ,, , , 
41882, ,, , , 
41883, ,, , , 
41884, ,, , , 
41885,18,1.0, , , 
41886, ,, , , 
41887, ,, , , 
41888, ,, , , 
41889, ,, , , 
41890,15,1.0,17, , 
41891,13,1.0,15,45,46
41892, ,, , , 
41893,20,2.0,22, , 
41894, ,, , , 
41895, ,, , , 
41896,17,2.0,17, , 
41897, ,, , , 
41898, ,, , , 
41899, ,, , , 
41900, ,, , , 
41901, ,, , , 
41902, ,, , , 
41903, ,, , , 
41904, ,, , , 
41905, ,, , , 
41906, ,, , , 
41907, ,, , , 
41908,16,1.0,16,17,17
41909, ,, , , 
41910, ,, , , 
41911,12,1.0, , , 
41912, ,, , , 
41913, ,, , , 
41914, ,, , , 
41915, ,, , , 
41916, ,, , , 
41917, ,, , , 
41918, ,, , , 
41919, ,, , , 
41920,19,2.0,25, , 
41921, ,, , , 
41922, ,, , , 
41923, ,, , , 
41924, ,, , , 
41925, ,, , , 
41926, ,, , , 
41927, ,, , , 
41928, ,, , , 
41929, ,, , , 
41930, ,, , , 
41931, ,, , , 
41932, ,, , , 
41933,21,1.0, , , 
41934, ,, , , 
41935, ,, , , 
41936,17,1.0, , , 
41937, ,, , , 
41938, ,, , , 
41939, ,, , , 
41940, ,, , , 
41941, ,, , , 
41942, ,, , , 
41943,16,2.0,18, , 
41944, ,, , , 
41945, ,, , , 
41946, ,, , , 
41947,15,1.0,15,19,19
41948, ,, , , 
41949, ,, , , 
41950, ,, , , 
41951, ,, , , 
41952, ,, , , 
41953, ,, , , 
41954, ,, , , 
41955, ,, , , 
41956, ,, , , 
41957,12,1.0,23, , 
41958, ,, , , 
41959,20,1.0,20, , 
41960, ,, , , 
41961, ,, , , 
41962, ,, , , 
41963,18,1.0,51, , 
41964, ,, , , 
41965,15,1.0,18, , 
41966, ,, , , 
41967, ,, , , 
41968,15,1.0, , , 
41969,20,2.0,20, , 
41970, ,, , , 
41971, ,, , , 
41972, ,, , , 
41973, ,, , , 
41974, ,, , , 
41975, ,, , , 
41976, ,, , , 
41977, ,, , , 
41978, ,, , , 
41979,13,1.0, , , 
41980, ,, , , 
41981, ,, , , 
41982, ,, , , 
41983, ,, , , 
41984,13,2.0,18, , 
41985, ,, , , 
41986, ,, , , 
41987,12,1.0,12, , 
41988, ,, , , 
41989, ,, , , 
41990, ,, , , 
41991, ,, , , 
41992,13,2.0,17, , 
41993,22,1.0, , , 
41994, ,, , , 
41995,18,1.0, , , 
41996, ,, , , 
41997,23,1.0,23,71,72
41998, ,, , , 
41999, ,, , , 
42000, ,, , , 
42001, ,, , , 
42002, ,, , , 
42003, ,, , , 
42004, ,, , , 
42005, ,, , , 
42006, ,, , , 
42007, ,, , , 
42008, ,, , , 
42009, ,, , , 
42010, ,, , , 
42011, ,, , , 
42012, ,, , , 
42013,14,1.0, , , 
42014,17,2.0, , , 
42015,17,2.0,20, , 
42016, ,, , , 
42017, ,, , , 
42018, ,, , , 
42019, ,, , , 
42020, ,, , , 
42021, ,, , , 
42022,18,1.0,18, , 
42023, ,, , , 
42024, ,, , , 
42025, ,, , , 
42026, ,, , , 
42027, ,, , , 
42028,17,1.0, , , 
42029,15,1.0,15,22,23
42030,20,2.0,20, , 
42031, ,, , , 
42032,18,1.0,20,30,40
42033, ,, , , 
42034, ,, , , 
42035, ,, , , 
42036, ,, , , 
42037,17,1.0,17, , 
42038, ,, , , 
42039, ,, , , 
42040, ,, , , 
42041,15,2.0, , , 
42042, ,, , , 
42043,13,1.0,16,99,50
42044,14,2.0,15, , 
42045, ,, , , 
42046, ,, , , 
42047,16,2.0,16, , 
42048, ,, , , 
42049,15,2.0, , , 
42050, ,, , , 
42051, ,, , , 
42052, ,, , , 
42053,13,1.0,17, , 
42054, ,, , , 
42055, ,, , , 
42056, ,, , , 
42057,99,1.0,14, , 
42058, ,, , , 
42059, ,, , , 
42060, ,, , , 
42061, ,, , , 
42062, ,, , , 
42063, ,, , , 
42064,25,2.0,33,33,33
42065, ,, , , 
42066, ,, , , 
42067, ,, , , 
42068, ,, , , 
42069, ,, , , 
42070, ,, , , 
42071, ,, , , 
42072, ,, , , 
42073, ,, , , 
42074, ,, , , 
42075, ,, , , 
42076, ,, , , 
42077, ,, , , 
42078, ,, , , 
42079, ,, , , 
42080, ,, , , 
42081,20,1.0,21, , 
42082, ,, , , 
42083, ,, , , 
42084, ,, , , 
42085, ,, , , 
42086, ,, , , 
42087, ,, , , 
42088, ,, , , 
42089, ,, , , 
42090, ,, , , 
42091, ,, , , 
42092, ,, , , 
42093,21,2.0,21, , 
42094, ,, , , 
42095, ,, , , 
42096, ,, , , 
42097, ,, , , 
42098,18,2.0,25, , 
42099, ,, , , 
42100, ,, , , 
42101, ,, , , 
42102,21,2.0,35, , 
42103, ,, , , 
42104, ,, , , 
42105,22,1.0,25, , 
42106,17,2.0,17, , 
42107,20,2.0,27, , 
42108,12,1.0,16,59,60
42109, ,, , , 
42110,99,2.0, , , 
42111, ,, , , 
42112, ,, , , 
42113, ,, , , 
42114, ,, , , 
42115,14,2.0,18, , 
42116,7,2.0, , , 
42117,12,1.0,12, , 
42118, ,, , , 
42119, ,, , , 
42120, ,, , , 
42121, ,, , , 
42122,10,1.0,16,99,99
42123, ,, , , 
42124,17,1.0,23, , 
42125, ,, , , 
42126,16,2.0,16, , 
42127, ,, , , 
42128, ,, , , 
42129, ,, , , 
42130, ,, , , 
42131, ,, , , 
42132,21,2.0,21, , 
42133, ,, , , 
42134, ,, , , 
42135, ,, , , 
42136, ,, , , 
42137, ,, , , 
42138, ,, , , 
42139,14,1.0,14, , 
42140, ,, , , 
42141,13,2.0,27,27,27
42142, ,, , , 
42143,14,2.0,16, , 
42144, ,, , , 
42145, ,, , , 
42146, ,, , , 
42147, ,, , , 
42148, ,, , , 
42149,17,2.0,20, , 
42150,14,1.0,16,21,21
42151,18,2.0,19,99,99
42152, ,, , , 
42153,99,1.0,99, , 
42154,16,1.0,18,44,44
42155, ,, , , 
42156,15,1.0,17,18,19
42157,21,1.0, , , 
42158,16,2.0,16, , 
42159, ,, , , 
42160,19,2.0,21, , 
42161, ,, , , 
42162,11,2.0, , , 
42163, ,, , , 
42164,18,1.0,25, , 
42165, ,, , , 
42166, ,, , , 
42167, ,, , , 
42168, ,, , , 
42169,18,2.0,18, , 
42170, ,, , , 
42171, ,, , , 
42172, ,, , , 
42173, ,, , , 
42174, ,, , , 
42175, ,, , , 
42176,30,1.0,30, , 
42177, ,, , , 
42178, ,, , , 
42179,21,1.0,21, , 
42180,10,2.0,18, , 
42181, ,, , , 
42182, ,, , , 
42183,99,1.0,18, , 
42184, ,, , , 
42185, ,, , , 
42186, ,, , , 
42187, ,, , , 
42188,15,2.0,17,40,40
42189, ,, , , 
42190, ,, , , 
42191, ,, , , 
42192, ,, , , 
42193,15,1.0,15,38,38
42194,12,2.0,20, , 
42195,18,1.0,22,35,48
42196,16,2.0,21,34,34
42197, ,, , , 
42198, ,, , , 
42199, ,, , , 
42200, ,, , , 
42201, ,, , , 
42202, ,, , , 
42203,16,1.0,99, , 
42204, ,, , , 
42205,99,2.0,99, , 
42206, ,, , , 
42207, ,, , , 
42208,16,2.0,16, , 
42209, ,, , , 
42210, ,, , , 
42211, ,, , , 
42212, ,, , , 
42213,18,1.0, , , 
42214,35,2.0,36, , 
42215, ,, , , 
42216, ,, , , 
42217, ,, , , 
42218, ,, , , 
42219, ,, , , 
42220, ,, , , 
42221, ,, , , 
42222, ,, , , 
42223, ,, , , 
42224,99,2.0,25, , 
42225, ,, , , 
42226, ,, , , 
42227, ,, , , 
42228, ,, , , 
42229, ,, , , 
42230, ,, , , 
42231, ,, , , 
42232, ,, , , 
42233, ,, , , 
42234,12,1.0,16,99,22
42235, ,, , , 
42236, ,, , , 
42237, ,, , , 
42238, ,, , , 
42239,17,2.0,20, , 
42240,15,1.0,16,17,17
42241,99,2.0,99, , 
42242, ,, , , 
42243, ,, , , 
42244, ,, , , 
42245,16,1.0, , , 
42246,16,1.0, , , 
42247, ,, , , 
42248, ,, , , 
42249,15,2.0, , , 
42250, ,, , , 
42251, ,, , , 
42252,18,1.0,18, , 
42253, ,, , , 
42254, ,, , , 
42255, ,, , , 
42256, ,, , , 
42257, ,, , , 
42258,10,1.0,17,16,16
42259, ,, , , 
42260, ,, , , 
42261, ,, , , 
42262, ,, , , 
42263, ,, , , 
42264, ,, , , 
42265,17,1.0, ,20,20
42266, ,, , , 
42267, ,, , , 
42268, ,, , , 
42269,14,1.0,18,17,17
42270, ,, , , 
42271, ,, , , 
42272, ,, , , 
42273, ,, , , 
42274, ,, , , 
42275, ,, , , 
42276, ,, , , 
42277, ,, , , 
42278,15,1.0,17, , 
42279, ,, , , 
42280, ,, , , 
42281, ,, , , 
42282, ,, , , 
42283,17,1.0,19,19,20
42284, ,, , , 
42285, ,, , , 
42286, ,, , , 
42287, ,, , , 
42288, ,, , , 
42289, ,, , , 
42290,12,1.0,15,18,18
42291,16,2.0,16, , 
42292, ,, , , 
42293,16,1.0,17,19,20
42294, ,, , , 
